ID,orderDate,title,newsletter,websiteDesign,paymentMethod,couponDiscount,purchaseValue,giftwrapping,throughAffiliate,shippingFees,dvd,blueray,vinyl,videogame,videogameDownload,tvEquiment,prodOthers,prodRemitted,prodSecondHand,returnCustomer
49108,6/14/14,Mr,1,1,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
49109,10/21/14,Mr,0,1,Current Account,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49110,7/9/14,Company,0,2,Cash,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0
49111,7/16/14,Mrs,1,1,Invoice,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
49112,6/19/14,Mr,0,3,Invoice,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
49113,5/10/14,Mr,0,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49114,12/4/14,Mrs,0,2,Invoice,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
49115,1/6/15,Mrs,0,2,Credit Card,0,5,0,1,0,1,1,0,0,0,0,0,0,0,0
49116,11/21/14,Mr,1,2,Invoice,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0
49117,9/27/14,Mrs,0,1,Credit Card,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49118,11/17/14,Others,0,1,Current Account,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
49119,9/5/14,Mrs,0,1,Credit Card,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1
49120,6/25/14,Mr,0,1,Cash,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
49122,6/29/14,Others,0,2,Current Account,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0
49123,9/19/14,Mr,1,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
49124,6/9/14,Company,0,1,Current Account,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
49125,11/12/14,Company,0,1,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49126,11/15/14,Mrs,0,1,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
49127,9/4/14,Mrs,0,1,Credit Card,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0
49128,7/25/14,Mrs,0,3,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1
49130,7/30/14,Mrs,0,1,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
49131,12/29/14,Mr,0,1,Current Account,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
49132,1/3/15,Mr,0,1,Cash,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
49134,7/12/14,Mr,0,2,Invoice,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
49135,7/11/14,Mr,0,2,Invoice,1,5,0,1,0,1,0,0,0,0,0,0,0,0,1
49136,11/17/14,Mr,0,1,Invoice,0,4,0,0,0,1,1,0,0,0,0,0,0,0,1
49137,6/3/14,Mrs,1,2,Invoice,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
49138,1/21/15,Mr,0,2,Invoice,1,1,0,1,0,2,0,0,0,0,0,0,0,0,1
49139,7/21/14,Mr,0,2,Invoice,1,2,0,1,0,0,4,0,0,0,0,0,0,0,0
49140,10/26/14,Mrs,0,1,Current Account,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0
49141,12/26/14,Others,1,1,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
49142,9/9/14,Mr,0,1,Cash,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
49143,9/20/14,Mr,0,1,Credit Card,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
49144,12/7/14,Mr,0,2,Credit Card,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0
49145,11/14/14,Company,0,2,Invoice,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
49146,1/18/15,Others,0,2,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
49147,6/17/14,Mrs,0,2,Invoice,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0
49148,9/1/14,Mr,0,1,Invoice,0,4,0,0,0,0,2,0,0,0,0,0,0,1,0
49149,8/5/14,Mr,0,1,Invoice,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
49150,7/18/14,Mrs,0,1,Invoice,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
49151,5/20/14,Mrs,0,1,Current Account,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
49152,9/20/14,Mr,0,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49153,1/18/15,Mr,0,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49154,9/12/14,Company,0,2,Invoice,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
49156,1/10/15,Mr,0,1,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
49157,6/15/14,Mr,1,1,Credit Card,1,4,0,0,0,0,3,0,0,0,0,0,0,0,0
49158,4/24/14,Company,0,1,Invoice,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
49159,12/27/14,Mrs,0,1,Current Account,0,5,0,0,0,3,0,0,0,0,0,0,0,0,1
49160,6/12/14,Mr,0,3,Current Account,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
49161,7/16/14,Others,0,2,Current Account,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
49162,10/11/14,Mr,0,3,Invoice,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
49163,5/23/14,Mrs,0,3,Cash,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0
49164,12/31/14,Mr,0,1,Cash,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49165,8/7/14,Mr,0,2,Invoice,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0
49166,12/5/14,Mrs,0,1,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
49167,10/29/14,Mrs,0,3,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
49168,10/15/14,Mrs,0,1,Cash,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1
49169,10/30/14,Mr,1,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49170,11/15/14,Mr,0,1,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
49171,5/23/14,Company,0,3,Cash,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
49172,5/28/14,Others,0,3,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
49173,6/15/14,Mrs,0,2,Credit Card,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0
49174,10/18/14,Mr,0,1,Invoice,1,3,0,0,0,1,1,0,0,0,0,0,0,0,1
49175,8/15/14,Company,0,1,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49176,11/25/14,Others,0,1,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
49177,7/19/14,Mr,0,1,Invoice,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0
49178,12/16/14,Mr,0,2,Invoice,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
49179,5/27/14,Mr,0,2,Invoice,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
49180,11/5/14,Mr,0,1,Invoice,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1
49181,8/20/14,Company,0,1,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1
49183,9/4/14,Mr,1,3,Invoice,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0
49184,8/28/14,Mr,0,3,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0,1
49185,1/3/15,Mr,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
49186,1/7/15,Mr,0,1,Current Account,0,5,0,0,0,2,0,0,0,0,0,0,0,0,1
49190,5/4/14,Mr,1,3,Credit Card,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0
49191,12/9/14,Mr,0,1,Invoice,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1
49192,7/24/14,Mr,0,2,Invoice,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0
49196,10/30/14,Mrs,0,2,Invoice,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
49198,11/24/14,Mr,0,2,Invoice,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0
49199,8/27/14,Mr,0,1,Invoice,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0
49200,7/30/14,Others,1,3,Invoice,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
49201,11/21/14,Mr,0,2,Current Account,0,5,1,1,0,2,0,0,0,0,0,0,0,0,0
49202,8/17/14,Mrs,0,1,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49203,6/10/14,Mr,1,1,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
49207,8/5/14,Mr,0,3,Cash,0,5,0,1,0,3,2,1,0,0,0,0,0,0,0
49208,12/14/14,Mrs,1,1,Current Account,0,5,0,0,0,2,0,0,0,0,0,0,1,0,0
49209,5/17/14,Company,0,3,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
49210,1/6/15,Others,0,1,Credit Card,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
49211,1/7/15,Others,0,1,Current Account,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
49212,6/24/14,Company,0,1,Invoice,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0
49213,9/13/14,Company,0,1,Current Account,0,2,0,0,1,1,1,0,0,0,0,0,0,0,1
49214,12/11/14,Mr,0,3,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
49215,6/11/14,Mrs,0,2,Cash,0,5,0,1,0,1,0,0,0,0,0,0,0,0,1
49216,5/16/14,Mr,0,3,Current Account,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
49217,11/16/14,Mr,0,1,Cash,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
49219,10/12/14,Mr,0,2,Invoice,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
49220,6/19/14,Mr,0,3,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0,1
49221,4/26/14,Mr,0,2,Invoice,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
49222,9/12/14,Mr,0,3,Cash,0,4,0,1,0,0,0,2,0,0,0,0,0,0,0
49223,5/17/14,Mr,0,2,Current Account,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
49224,4/29/14,Mrs,0,2,Current Account,0,5,0,1,0,1,0,0,0,0,0,0,0,0,1
49225,8/13/14,Mr,0,2,Invoice,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0
49226,10/3/14,Others,0,1,Invoice,0,3,0,0,1,1,1,0,0,0,0,0,0,1,0
49229,8/20/14,Mr,0,1,Current Account,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0
49230,9/29/14,Others,0,2,Invoice,0,4,0,1,0,0,3,0,0,0,0,0,0,0,0
49232,11/29/14,Others,0,2,Invoice,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
49233,12/31/14,Mr,1,2,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
49234,1/6/15,Mr,0,1,Current Account,0,4,0,0,0,0,3,0,0,0,0,0,0,0,1
49235,11/25/14,Mr,0,2,Invoice,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0
49236,7/30/14,Mrs,0,2,Credit Card,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
49237,8/30/14,Mr,0,3,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
49238,8/4/14,Others,0,1,Current Account,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
49239,12/9/14,Mr,0,1,Invoice,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
49240,9/16/14,Mrs,1,1,Invoice,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0
49241,10/13/14,Mrs,1,1,Current Account,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0
49242,9/27/14,Mr,0,1,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49243,11/28/14,Mr,0,1,Cash,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
49244,11/20/14,Mr,0,1,Invoice,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
49245,8/12/14,Mr,0,1,Current Account,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0
49247,7/30/14,Mr,1,3,Invoice,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0
49248,7/25/14,Mr,0,2,Current Account,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0
49250,1/3/15,Mrs,0,1,Current Account,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0
49251,4/26/14,Mr,0,1,Current Account,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
49252,11/14/14,Mr,0,1,Current Account,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
49253,12/12/14,Others,0,3,Cash,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
49254,4/27/14,Mrs,0,1,Invoice,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
49255,12/11/14,Mrs,0,1,Current Account,0,4,0,0,0,0,4,0,0,0,0,0,0,0,1
49258,11/24/14,Mr,0,1,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
49259,11/8/14,Mrs,0,2,Invoice,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0
49260,12/20/14,Others,0,1,Current Account,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
49261,10/15/14,Mr,0,2,Invoice,0,3,0,1,0,1,2,0,0,0,0,0,0,0,0
49262,5/22/14,Mrs,0,2,Invoice,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0
49263,8/17/14,Mrs,0,2,Current Account,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0
49265,8/31/14,Others,0,3,Current Account,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
49266,9/9/14,Mr,0,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
49267,10/20/14,Mr,0,1,Credit Card,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1
49268,7/18/14,Others,0,1,Invoice,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0
49269,12/25/14,Mrs,0,3,Current Account,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
49270,12/18/14,Mrs,0,1,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
49271,7/9/14,Mrs,0,3,Cash,0,4,0,1,0,0,3,0,0,0,0,0,0,0,1
49272,7/26/14,Mrs,0,3,Cash,0,4,0,1,0,0,2,0,0,0,0,0,0,0,1
49273,8/21/14,Mr,0,2,Cash,0,4,0,1,0,0,2,0,0,0,0,0,0,0,0
49274,10/17/14,Company,1,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
49275,10/25/14,Company,0,1,Invoice,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
49276,1/5/15,Mr,0,2,Current Account,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0
49277,12/24/14,Mr,0,1,Invoice,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
49278,11/25/14,Others,0,1,Current Account,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
49279,9/16/14,Mrs,0,1,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
49280,5/15/14,Others,0,1,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
49281,10/16/14,Mr,0,1,Invoice,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
49282,7/2/14,Others,0,1,Invoice,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
49284,5/27/14,Mrs,0,3,Credit Card,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
49285,1/2/15,Mrs,0,1,Current Account,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
49286,8/15/14,Mr,0,3,Cash,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0
49287,12/24/14,Mrs,0,1,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0
49288,7/22/14,Mr,0,3,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
49289,4/23/14,Mr,0,3,Invoice,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1
49290,5/6/14,Others,0,1,Credit Card,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
49291,1/15/15,Mrs,0,2,Invoice,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
49292,5/5/14,Others,0,1,Current Account,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1
49293,9/23/14,Mr,0,1,Invoice,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0
49294,11/2/14,Mr,0,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49295,6/24/14,Mrs,0,1,Cash,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
49296,1/3/15,Mrs,1,3,Cash,0,5,0,1,0,3,0,0,0,0,0,0,0,0,0
49297,7/15/14,Mrs,1,2,Cash,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
49298,6/18/14,Mrs,0,1,Credit Card,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
49299,12/12/14,Mr,0,1,Credit Card,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49300,7/26/14,Company,0,1,Current Account,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49301,11/5/14,Mrs,0,2,Invoice,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
49302,8/23/14,Mrs,0,1,Invoice,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
49304,10/6/14,Mr,0,1,Current Account,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0
49306,5/9/14,Mr,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0
49307,8/11/14,Mr,0,1,Credit Card,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
49309,10/9/14,Mr,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
49310,12/24/14,Mr,0,3,Cash,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1
49311,1/12/15,Mr,0,1,Cash,0,5,0,0,0,1,1,0,0,0,0,0,0,0,1
49312,9/27/14,Mr,0,1,Current Account,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
49313,8/28/14,Mrs,1,3,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
49314,10/8/14,Mr,1,3,Cash,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
49315,1/13/15,Mr,0,3,Cash,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
49316,11/14/14,Mrs,1,3,Credit Card,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
49317,12/2/14,Mr,1,1,Invoice,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0
49318,12/2/14,Mrs,0,1,Invoice,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0
49319,1/4/15,Mr,1,3,Cash,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0
49320,1/19/15,Others,0,3,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
49321,6/11/14,Mr,1,3,Invoice,0,4,0,1,0,0,1,0,0,0,0,0,0,0,1
49323,1/7/15,Mrs,0,3,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
49324,8/10/14,Others,0,2,Cash,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
49325,4/23/14,Mrs,0,1,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
49326,6/24/14,Mr,0,2,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
49327,7/17/14,Mrs,1,2,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
49328,9/7/14,Others,0,1,Invoice,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49329,8/6/14,Mr,0,1,Invoice,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0
49330,11/30/14,Mr,0,1,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
49331,7/27/14,Mr,0,3,Cash,0,2,0,1,0,0,1,1,0,0,0,0,0,0,1
49332,8/16/14,Company,0,3,Cash,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0
49333,9/20/14,Mr,0,1,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49334,5/10/14,Mr,1,1,Current Account,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0
49335,8/25/14,Mrs,0,2,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
49336,9/14/14,Mr,0,3,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
49337,5/31/14,Others,0,1,Cash,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0
49339,6/15/14,Mrs,0,3,Invoice,1,3,0,1,0,2,0,0,0,0,0,0,0,0,0
49340,8/25/14,Mrs,0,2,Invoice,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
49341,8/24/14,Mrs,1,3,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
49342,1/9/15,Mr,0,1,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
49343,12/2/14,Mrs,0,3,Cash,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0
49344,1/4/15,Mr,0,1,Current Account,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0
49345,11/10/14,Mr,0,3,Invoice,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1
49346,7/20/14,Mrs,0,1,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
49347,6/30/14,Mr,0,1,Credit Card,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0
49348,7/29/14,Mr,0,1,Cash,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0
49350,4/29/14,Others,0,1,Current Account,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0
49351,6/3/14,Mrs,0,2,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
49353,9/25/14,Mrs,1,1,Cash,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
49354,8/25/14,Others,0,1,Credit Card,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49355,10/21/14,Mr,0,1,Invoice,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0
49357,6/4/14,Mr,0,3,Current Account,0,4,0,1,0,1,0,0,0,0,0,0,0,0,1
49358,1/8/15,Mr,0,2,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
49359,11/16/14,Mrs,0,1,Invoice,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
49360,1/2/15,Others,0,2,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1
49361,7/17/14,Mrs,0,1,Invoice,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0
49362,5/14/14,Mr,0,1,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49363,12/29/14,Mrs,0,1,Current Account,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0
49364,12/3/14,Mrs,0,1,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
49365,10/29/14,Mr,0,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49366,7/6/14,Mrs,0,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49367,12/1/14,Mrs,0,2,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
49368,10/31/14,Mrs,0,3,Invoice,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1
49369,4/29/14,Mr,0,1,Credit Card,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
49370,9/29/14,Mrs,0,1,Invoice,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1
49371,7/13/14,Mrs,0,3,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
49372,9/3/14,Mrs,0,1,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
49373,12/8/14,Mrs,0,1,Credit Card,0,5,0,0,0,4,1,0,0,0,0,0,0,0,0
49374,1/7/15,Mr,1,3,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0,1
49375,1/11/15,Mrs,0,3,Cash,0,5,0,1,0,4,0,0,0,0,0,0,0,0,0
49376,7/5/14,Company,0,3,Cash,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0
49377,7/22/14,Mrs,0,1,Credit Card,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
49378,6/16/14,Others,1,1,Invoice,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
49381,5/14/14,Company,0,1,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
49382,10/20/14,Mrs,1,2,Cash,0,4,0,1,0,0,4,0,0,0,0,0,0,0,0
49383,8/9/14,Mr,0,3,Invoice,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
49384,9/1/14,Mrs,0,2,Current Account,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
49385,11/9/14,Mr,0,2,Current Account,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
49386,8/17/14,Mr,1,2,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
49387,5/26/14,Mr,0,1,Current Account,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0
49388,11/24/14,Company,0,1,Current Account,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1
49389,12/30/14,Mrs,0,1,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49391,11/27/14,Others,0,1,Invoice,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0
49392,1/12/15,Mr,0,1,Credit Card,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49393,1/7/15,Others,0,2,Invoice,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0
49394,5/7/14,Mrs,1,1,Invoice,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0
49395,12/14/14,Others,0,2,Cash,0,5,0,1,0,1,0,0,0,0,0,0,0,0,1
49396,4/30/14,Mrs,0,2,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
49397,1/4/15,Mrs,0,1,Cash,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
49398,12/16/14,Mr,1,3,Credit Card,0,5,0,1,0,1,1,0,1,0,0,0,0,0,0
49399,12/12/14,Mr,0,3,Invoice,0,3,0,1,0,0,3,0,0,0,0,0,0,0,0
49400,11/30/14,Mr,0,3,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
49401,8/11/14,Mr,0,1,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
49402,9/19/14,Mr,0,2,Invoice,0,2,0,1,1,1,0,0,0,0,0,0,1,0,1
49403,9/26/14,Others,1,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
49404,12/6/14,Mrs,0,2,Credit Card,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1
49405,12/2/14,Company,0,1,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
49408,6/28/14,Mr,0,2,Invoice,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0
49409,9/23/14,Mr,0,3,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
49411,6/21/14,Mrs,0,1,Invoice,0,2,0,0,1,0,0,2,0,0,0,0,0,1,1
49412,1/13/15,Mr,0,3,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
